feature,absolute_held,relative_held
bio_vgpm,14543029.254404364,0.5442944771502253
nspp_bivalves,16399,0.58105091591964
nspp_chitons,2262,0.6059469595499598
nspp_coastal.fishes,7966130,0.4038858805250431
nspp_corals,30370,0.5300452030647329
nspp_crustaceans,644933,0.4505965609972004
nspp_echinoderms,41426,0.5399564656352237
nspp_euphausiids,18478,0.918252745614471
nspp_gastropods,33311,0.5295445513075272
nspp_hydrozoans,19216,0.5606418672501824
nspp_non.squid.cephalopods,248147,0.44370914214599394
nspp_pinnipeds,50509,0.9461803604211158
nspp_reptiles,6361,0.30067120438646244
nspp_sea.spiders,162054,0.6788540405584855
nspp_seagrasses,30,1
nspp_sharks,251923,0.3671169595756463
nspp_sponges,4801,0.634465442051011
nspp_tunas.n.billfishes,198623,0.3436627857685407
nspp_tunicates,370199,0.6521572157638558
nspp_worms,48094,0.5592325581395349
rls_bivalves,60,1
rls_coastal.fishes,87468,0.450740515526606
rls_corals,1789,0.9792008757525998
rls_echinoderms,271,0.9963235294117647
rls_non.squid.cephalopods,126,0.3
rls_pinnipeds,2319,0.7260488415779587
rls_reptiles,12682,0.3000023655761361
rls_sharks,318904,0.36305348169500246
rls_tunas.n.billfishes,206852,0.44232130370725176
phys_seamounts,10228,0.5997068308413955
phys_vents,149,0.5398550724637681
phys_scape.1,14016541.012435045,0.30000049722872074
phys_scape.2,35610404.30486541,0.6624673565499227
phys_scape.3,14119438.083957478,0.3878577263793944
phys_scape.4,22565719.00093149,0.7340113884865763
phys_scape.5,9951865.769527812,0.437454470777443
phys_scape.6,2060180.1358916175,0.38550418556571836
phys_scape.7,501731.8859472998,0.5835102493942391
phys_scape.8,1215223.4819865979,0.40282236116950765
phys_scape.9,819016.875958765,0.5971540535987173
phys_scape.10,32528.12565304219,0.9149434053041687
phys_scape.11,3928918.068497882,0.6001137055869517
