feature,absolute_held,relative_held
_area_km2,212198694.92354414,0.3064781399751524
bio_vgpm,8696700.29207611,0.34296708059841713
groups05_nspp_bony.fishes,6527707.5817604065,0.311144366183055
groups05_nspp_cephalopods,208453.61002004147,0.3572561089160734
groups05_nspp_corals,20004.332416176796,0.33219341399949104
groups05_nspp_invertebrates,919640.5151693821,0.33732170766694053
groups05_nspp_marine.mammals,379744.04432475567,0.3660092272191856
groups05_nspp_other,60838.09750127792,0.3055165505584194
groups05_nspp_seagrasses,15.988943457603455,0.32742809520445065
groups05_nspp_sharks.n.rays,229587.03325140476,0.3107827112064215
groups05_nspp_tunas.n.billfishes,190202.00310218334,0.3000000663905414
groups05_rli_bony.fishes,48185.0734487772,0.378558890366648
groups05_rli_cephalopods,110,0.3005464480874317
groups05_rli_corals,34.491272926330566,0.3065865739549977
groups05_rli_invertebrates,35.377472043037415,0.4517690391277981
groups05_rli_marine.mammals,55306.35873746872,0.32512967605007803
groups05_rli_other,13638.593933224678,0.30001551394543596
groups05_rli_sharks.n.rays,43218.61423242092,0.3468221731708648
groups05_rli_tunas.n.billfishes,57435.40545260906,0.4399482933188748
phys_seamounts_0to200m,102,0.3849056603773585
phys_seamounts_gt200to800m,5509,0.33204749563016095
phys_seamounts_gt800m,35,0.30434782608695654
phys_vents,368,0.5242165242165242
scapes_hetero,122053.60332965851,0.30761130435157663
