feature,absolute_held,relative_held
_area_km2,212198694.92354414,0.22794770159143346
nspp_bivalves,16494.814721167088,0.5868620793002343
nspp_chitons,1346.8464246988297,0.39620752943509047
nspp_coastal.fishes,6294186.672244072,0.3000135496641025
nspp_corals,28993.23828548193,0.48146384536014064
nspp_crustaceans,497441.6661837101,0.33560575691224587
nspp_echinoderms,36921.160649597645,0.4547881566720203
nspp_euphausiids,4710.934740900993,0.30008489167098745
nspp_gastropods,39041.54622858763,0.5503864224783976
nspp_hydrozoans,17921.303782463074,0.5340938635975874
nspp_non.squid.cephalopods,182144.56618642807,0.31216662052392957
nspp_pinnipeds,11169.804856419563,0.3000185909791563
nspp_reptiles,10618.617987155914,0.42209593575947174
nspp_sea.spiders,75342.1946810484,0.36656197454739353
nspp_seagrasses,47.83192276954651,0.9795215927761165
nspp_sharks,246663.2474962473,0.33389809400917136
nspp_sponges,4739.998838603497,0.6233729483553183
nspp_tunas.n.billfishes,190207.98495173454,0.3000095013871935
nspp_tunicates,161401.25468999147,0.31382709975277767
nspp_worms,43130.09468495846,0.49524997273906135
rls_bivalves,87.7595386505127,1
rls_coastal.fishes,62214.98314619064,0.3101054339036886
rls_corals,2628.3046159744263,0.9972790591079216
rls_echinoderms,416.4131534099579,1
rls_non.squid.cephalopods,110,0.3005464480874317
rls_pinnipeds,704.5234208106995,0.3007540563103008
rls_reptiles,21200.261212348938,0.42165096467267793
rls_sharks,317459.039386034,0.33397915150909985
rls_tunas.n.billfishes,148971.63972628117,0.30000761925737546
phys_seamounts_0to200m,189,0.7132075471698113
phys_seamounts_gt200to800m,4978,0.30004219154963535
phys_seamounts_gt800m,85,0.7391304347826086
phys_vents,368,0.5242165242165242
