feature,absolute_held,relative_held
_area_km2,50235715.4118236,0.23673904040702837
bio_vgpm,7607224.319419861,0.3000020040550199
groups02_nspp_bivalves,17677.10764080286,0.6289263821061952
groups02_nspp_bony.fishes,6294527.224403858,0.30002978214458387
groups02_nspp_cephalopods,30842.684913516045,0.4567112837970979
groups02_nspp_cetaceans,312431.2772574425,0.3121427050685498
groups02_nspp_chitons,1725.55781686306,0.5076146671062365
groups02_nspp_corals,31485.25104111433,0.5228463922905431
groups02_nspp_crustaceans,509812.99139225483,0.34395223900827493
groups02_nspp_echinoderms,34376.600542247295,0.42344472703973346
groups02_nspp_euphausiids,4710.596067667007,0.30006331830469773
groups02_nspp_forams,721.1709349155426,0.5866443650884062
groups02_nspp_gastropods,41475.792290866375,0.5847030956399922
groups02_nspp_hydrozoans,20761.27729654312,0.6187312563376239
groups02_nspp_jellyfish,7804.962510347366,0.3784484066020006
groups02_nspp_other,101234.03035223484,0.3716718544149315
groups02_nspp_pinnipeds,11169.351899504662,0.3000064246524272
groups02_nspp_reptiles,12158.633273482323,0.4833123948271306
groups02_nspp_sea.spiders,86971.70203948021,0.42314295414809144
groups02_nspp_seagrasses,48.83192276954651,1
groups02_nspp_sharks.n.rays,257464.64640271664,0.34851951225494276
groups02_nspp_sponges,5261.045091807842,0.6918974670628333
groups02_nspp_tunas.n.billfishes,190218.35341405869,0.30002585526010167
groups02_nspp_tunicates,200956.3737424016,0.39002719320155854
groups02_nspp_worms,94363.6444876194,0.4728387984797414
groups02_2100_nspp_bivalves,24167.873209953308,0.46572102222121925
groups02_2100_nspp_bony.fishes,5534339.176808834,0.3420132134715212
groups02_2100_nspp_cephalopods,32559.94330918789,0.46379296992947594
groups02_2100_nspp_cetaceans,326177.1991971731,0.32207798796981785
groups02_2100_nspp_chitons,1997.5791664123535,0.508596437815033
groups02_2100_nspp_corals,59577.9444334507,0.3000645708187601
groups02_2100_nspp_crustaceans,546110.3800432682,0.3351660557337107
groups02_2100_nspp_echinoderms,40444.02748197317,0.3904264552080673
groups02_2100_nspp_euphausiids,4021.0826306939125,0.8770547194066495
groups02_2100_nspp_forams,769.6915304660797,0.5764452707016839
groups02_2100_nspp_gastropods,48522.43727838993,0.5533316534969016
groups02_2100_nspp_hydrozoans,32120.64453125,0.39052632171301715
groups02_2100_nspp_jellyfish,8233.338730871677,0.38298230991215226
groups02_2100_nspp_other,111011.3065958023,0.3703402934140101
groups02_2100_nspp_pinnipeds,16273.271450281143,0.30979960842788773
groups02_2100_nspp_reptiles,2256.0062943696976,0.3203229979113963
groups02_2100_nspp_sea.spiders,94976.34823536873,0.4169876547730795
groups02_2100_nspp_seagrasses,75.85394155979156,1
groups02_2100_nspp_sharks.n.rays,288890.06284093857,0.331193074417128
groups02_2100_nspp_sponges,6779.032588660717,0.5570756202076881
groups02_2100_nspp_tunas.n.billfishes,183179.13039028645,0.300019928502268
groups02_2100_nspp_tunicates,208015.66286832094,0.38752665168307054
groups02_2100_nspp_worms,96158.60137486458,0.4606794150824603
rls_all_now,707912.8016321883,0.31391468514434373
rls_all_future,820947.7342865467,0.3000199236357107
phys_seamounts_0to200m,195,0.7358490566037735
phys_seamounts_gt200to800m,5139,0.30974624796576455
phys_seamounts_gt800m,90,0.782608695652174
phys_vents,702,1
scapes_hetero,119036.04174613953,0.30000615358711796
