feature,absolute_held,relative_held
_area_km2,212198694.92354414,0.2949298941016388
bio_vgpm,3477.9463752830757,0.3000001506751363
groups01_nspp_bivalves,4.688633781187044,0.3262421097595426
groups01_nspp_bony.fishes,3513.39225554895,0.32751635228100934
groups01_nspp_cetaceans,173.97176651897504,0.33992457019580635
groups01_nspp_chitons,0.5215219313169764,0.3000421863405215
groups01_nspp_corals,11.960495137885742,0.3884375555562302
groups01_nspp_crustaceans,273.57599898493436,0.36096935607465885
groups01_nspp_echinoderms,19.25195605340041,0.46378186373244223
groups01_nspp_euphausiids,3.004569209469427,0.3743039007978374
groups01_nspp_forams,0.3330575581105039,0.5298599329694929
groups01_nspp_gastropods,15.12850730646223,0.41710162318721
groups01_nspp_hydrozoans,6.448495591973372,0.37584734979791995
groups01_nspp_non.squid.cephalopods,93.72774931035181,0.31415467709092965
groups01_nspp_other,54.60606808774689,0.3652864765971922
groups01_nspp_pinnipeds,5.822391848257237,0.3058504401468746
groups01_nspp_reptiles,6.251678369970226,0.4860096567750295
groups01_nspp_sea.spiders,37.756037903219834,0.3592532090142594
groups01_nspp_seagrasses,0.009660625330616622,0.38690693339579074
groups01_nspp_sharks.n.rays,129.31234210838247,0.34233757585339275
groups01_nspp_sponges,1.3929866316108095,0.35827933832964043
groups01_nspp_tunas.n.billfishes,99.51474165212153,0.30697201336303065
groups01_nspp_tunicates,78.90230799409358,0.3000394372139009
groups01_nspp_worms,34.53468360352017,0.3384300975654528
groups01_rli_bivalves,0.0039015248765112785,0.3358954949827552
groups01_rli_bony.fishes,12.731252158575339,0.30000717173935204
groups01_rli_cetaceans,9.74157757391562,0.31075344435368596
groups01_rli_corals,0.04857641271189697,0.6227677111654536
groups01_rli_crustaceans,0.8579991511247715,0.3870818915801668
groups01_rli_echinoderms,0.10997224432631661,0.5974632081849175
groups01_rli_euphausiids,0.0322133173545053,0.8076923076923082
groups01_rli_gastropods,0.04346241230369755,0.48850574712643624
groups01_rli_hydrozoans,0.004601902479215041,0.33333333333333337
groups01_rli_non.squid.cephalopods,11.389708636053292,0.31453755882392387
groups01_rli_other,0.29026916252469326,0.3212916995756844
groups01_rli_pinnipeds,3.9276698839434854,0.30001552140993065
groups01_rli_reptiles,2.7674482574471955,0.4774234077522007
groups01_rli_seagrasses,0.004601902479215041,0.32142857142857145
groups01_rli_sharks.n.rays,7.095635366574397,0.30001258122448876
groups01_rli_tunas.n.billfishes,7.461344290895651,0.30002185785571245
phys_seamounts_0to200m,20.16666666666668,0.45660377358490595
phys_seamounts_gt200to800m,829.9999999999864,0.30016273883430283
phys_seamounts_gt800m,10.833333333333329,0.5652173913043477
phys_vents,1.629268292682927,0.47578347578347585
scapes_hetero,10821.504520025066,0.3000074338327015
