feature,absolute_held,relative_held
_area_km2,212198694.92354414,0.24189788794888484
bio_vgpm,7607178.591033936,0.30000020068931865
nspp_bivalves,15008.818821489811,0.5339924558301912
nspp_chitons,1598.9027333259583,0.47035600359539764
nspp_coastal.fishes,6294030.821128845,0.3000061209924197
nspp_corals,28254.75456959009,0.4692005305110653
nspp_crustaceans,495728.76083767414,0.3344501221227726
nspp_echinoderms,33590.224265277386,0.4137582867664197
nspp_euphausiids,4709.944573402405,0.3000218183484109
nspp_gastropods,36123.258787453175,0.5092459979909699
nspp_hydrozoans,18061.321804523468,0.5382667054445465
nspp_non.squid.cephalopods,194675.29286539555,0.33364227956762926
nspp_pinnipeds,11170.701811552048,0.30004268300390324
nspp_reptiles,10917.304866671562,0.4339689043567724
nspp_sea.spiders,86225.77677440643,0.41951380796794957
nspp_seagrasses,31.351778626441956,0.6420344899053237
nspp_sharks,248120.83344376087,0.3358711693443477
nspp_sponges,4727.868979036808,0.6217777103439415
nspp_tunas.n.billfishes,190207.1627805233,0.30000820460054595
nspp_tunicates,199363.3227519393,0.387640192119261
nspp_worms,42890.7607550621,0.4925017728307955
rls_bivalves,73.7595386505127,0.8404731814309941
rls_coastal.fishes,67687.81803154945,0.33738432639843574
rls_corals,2055.418893098831,0.7799043563381974
rls_echinoderms,291.05922865867615,0.698967422799272
rls_non.squid.cephalopods,134,0.366120218579235
rls_pinnipeds,704.5234208106995,0.3007540563103008
rls_reptiles,21812.94012260437,0.433836505735414
rls_sharks,316721.6045565605,0.3332033416310219
rls_tunas.n.billfishes,150226.40051472187,0.3025345283896725
phys_seamounts_0to200m,187,0.7056603773584905
phys_seamounts_gt200to800m,5328,0.32113796636730757
phys_seamounts_gt800m,84,0.7304347826086957
phys_vents,368,0.5242165242165242
scapes_hetero,119041.6703543663,0.30002033935034894
