feature,absolute_held,relative_held
_area_km2,52859482.035441935,0.24910370940069812
bio_vgpm,7607900.717788696,0.300028678812812
groups02_nspp_bivalves,17468.975875139236,0.621521349504705
groups02_nspp_bony.fishes,6294205.660267234,0.30001445473167143
groups02_nspp_cephalopods,31762.08243584633,0.47032550784797894
groups02_nspp_cetaceans,331121.3245010376,0.3308154895467428
groups02_nspp_chitons,1535.5306683778763,0.4517135742672772
groups02_nspp_corals,32516.610742628574,0.539973227277071
groups02_nspp_crustaceans,519650.94642186165,0.3505895486038095
groups02_nspp_echinoderms,34961.183271467686,0.4306455110120363
groups02_nspp_euphausiids,5920.082575082779,0.37710718486566114
groups02_nspp_forams,635.5910108089447,0.517028442134289
groups02_nspp_gastropods,42448.50825303793,0.5984159146808329
groups02_nspp_hydrozoans,19712.193993091583,0.5874662902627537
groups02_nspp_jellyfish,7649.379186868668,0.37090445481667206
groups02_nspp_other,107208.59541124105,0.39360694548141567
groups02_nspp_pinnipeds,11169.409287810326,0.3000079660901538
groups02_nspp_reptiles,11738.420973420143,0.4666087235747201
groups02_nspp_sea.spiders,86251.20710015297,0.419637533995025
groups02_nspp_seagrasses,46.82273590564728,0.9588550532121942
groups02_nspp_sharks.n.rays,258929.40312469006,0.35050229437841857
groups02_nspp_sponges,4918.696824967861,0.6468741124733104
groups02_nspp_tunas.n.billfishes,190208.02248704433,0.30000956059054174
groups02_nspp_tunicates,199202.69723945856,0.38662356130131753
groups02_nspp_worms,96281.43620419502,0.4824484986553106
groups02_rls_bivalves,85.7595386505127,0.977210454490142
groups02_rls_bony.fishes,62103.199873065576,0.311358004873472
groups02_rls_cephalopods,91.3770042033866,0.30436628305652125
groups02_rls_cetaceans,168073.24577441812,0.30002853439525323
groups02_rls_corals,2587.9048273563385,0.9819498377778177
groups02_rls_crustaceans,0,NaN
groups02_rls_echinoderms,398.4458332955837,0.9711601508940876
groups02_rls_euphausiids,0,NaN
groups02_rls_gastropods,0,NaN
groups02_rls_hydrozoans,0,NaN
groups02_rls_other,62.75637352652848,0.45492990296455216
groups02_rls_pinnipeds,683.7406034446321,0.30132624562248195
groups02_rls_reptiles,23437.84881091118,0.4661542356476517
groups02_rls_seagrasses,0,NaN
groups02_rls_sharks.n.rays,328768.4556874633,0.3460090698191288
groups02_rls_tunas.n.billfishes,148968.39643788338,0.3000076950474408
rli_all,1323.8466792702675,0.30003134600742454
phys_seamounts_0to200m,176,0.6641509433962264
phys_seamounts_gt200to800m,5357,0.32288590199505757
phys_seamounts_gt800m,61,0.5304347826086957
phys_vents,497,0.707977207977208
scapes_hetero,119044.45581030846,0.3000273595260112
