feature,absolute_held,relative_held
_area_km2,51199855.49169866,0.2412826125539845
bio_vgpm,7607543.358535767,0.30001458582862417
groups02_nspp_bivalves,15046.516564548016,0.5353336879840555
groups02_nspp_bony.fishes,6294194.551368713,0.300013925224008
groups02_nspp_cephalopods,30369.583238244057,0.44970570454594333
groups02_nspp_cetaceans,312577.64239501953,0.3122889350182913
groups02_nspp_chitons,1548.0924211740494,0.45540891840561054
groups02_nspp_corals,28630.904080212116,0.4754468969235091
groups02_nspp_crustaceans,500532.71792936325,0.33769117683437144
groups02_nspp_echinoderms,33667.66938704252,0.4147122417220906
groups02_nspp_euphausiids,4709.885292053223,0.30001804214724787
groups02_nspp_forams,789.3918585777283,0.6421394197417589
groups02_nspp_gastropods,36517.44198042154,0.5148029776277065
groups02_nspp_hydrozoans,18115.53897023201,0.5398824950019402
groups02_nspp_jellyfish,8075.168575763702,0.3915502062295374
groups02_nspp_other,98347.14477455616,0.3610729074757823
groups02_nspp_pinnipeds,11169.201234936714,0.3000023778340658
groups02_nspp_reptiles,11276.46917796135,0.4482458843035643
groups02_nspp_sea.spiders,86653.4624890089,0.4215946249748615
groups02_nspp_seagrasses,31.351778626441956,0.6420344899053237
groups02_nspp_sharks.n.rays,251422.45764493942,0.34034044492187304
groups02_nspp_sponges,4777.767583787441,0.6283400411421877
groups02_nspp_tunas.n.billfishes,190206.69806587696,0.30000747161970204
groups02_nspp_tunicates,200801.8636533618,0.38972731151466683
groups02_nspp_worms,90150.01824367046,0.4517250954085028
groups02_2100_nspp_bivalves,21492.751746475697,0.4141707558111976
groups02_2100_nspp_bony.fishes,5454618.186149597,0.3370865851378706
groups02_2100_nspp_cephalopods,31935.74370622635,0.45490169561314014
groups02_2100_nspp_cetaceans,324247.817943573,0.3201728540925398
groups02_2100_nspp_chitons,1878.2117121219635,0.47820472014800514
groups02_2100_nspp_corals,59592.565435528755,0.30013820955798165
groups02_2100_nspp_crustaceans,536668.1147552729,0.32937102430889514
groups02_2100_nspp_echinoderms,39598.979633033276,0.3822687850479958
groups02_2100_nspp_euphausiids,3634.055864393711,0.7926387341868409
groups02_2100_nspp_forams,846.9358817338943,0.6342959020445913
groups02_2100_nspp_gastropods,42566.954404234886,0.48541756321281115
groups02_2100_nspp_hydrozoans,30509.929950356483,0.3709430770494833
groups02_2100_nspp_jellyfish,8454.882136285305,0.3932876317171416
groups02_2100_nspp_other,107724.60473442078,0.3593756613505367
groups02_2100_nspp_pinnipeds,16619.09568297863,0.31638317782276226
groups02_2100_nspp_reptiles,2176.9137440919876,0.3090929038816754
groups02_2100_nspp_sea.spiders,94752.02737879753,0.416002788228553
groups02_2100_nspp_seagrasses,52.632227540016174,0.6938627902220352
groups02_2100_nspp_sharks.n.rays,281863.8112126589,0.32313794834074383
groups02_2100_nspp_sponges,6284.6812943816185,0.5164516742007536
groups02_2100_nspp_tunas.n.billfishes,183174.2173860073,0.30001188173848314
groups02_2100_nspp_tunicates,207316.7840591073,0.386224662394705
groups02_2100_nspp_worms,91787.84319019318,0.439739860064061
rls_all_now,706447.8614858091,0.3132650765714437
rls_all_future,821066.9046792984,0.3000634751197331
phys_seamounts_gt200to800m,193,0.7283018867924528
phys_seamounts_gt800m,5283,0.3184256524621783
phys_seamounts_0to200m,84,0.7304347826086957
phys_vents,497,0.707977207977208
scapes_hetero,119035.15111088753,0.3000039089219537
