feature,absolute_held,relative_held
_area_km2,71657702.81154756,0.33799147323543344
bio_vgpm,10348892.803878784,0.4081237059078834
groups01_nspp_bivalves,9276.006544947624,0.33002713765464925
groups01_nspp_bony.fishes,6488393.318317771,0.3092704446834168
groups01_nspp_cephalopods,26683.454025149345,0.3951223629894266
groups01_nspp_cetaceans,437356.4972882271,0.4369525399032406
groups01_nspp_chitons,1836.083023428917,0.5401283362452799
groups01_nspp_corals,23313.38642066717,0.38714380794372605
groups01_nspp_crustaceans,519259.3375774622,0.35032534439340124
groups01_nspp_echinoderms,26703.815226614475,0.3289327499284499
groups01_nspp_euphausiids,5433.073173880577,0.3460848567205329
groups01_nspp_forams,369.49651396274567,0.3005709705445073
groups01_nspp_gastropods,23927.805570304394,0.3373211508706922
groups01_nspp_hydrozoans,14894.31323671341,0.4438829562173537
groups01_nspp_jellyfish,7498.245071649551,0.36357623703060965
groups01_nspp_other,111354.41673332453,0.40882796447562497
groups01_nspp_pinnipeds,16886.652871608734,0.4535719169688486
groups01_nspp_reptiles,7553.624821782112,0.3002607628773037
groups01_nspp_sea.spiders,94201.65491366386,0.4583188049799494
groups01_nspp_seagrasses,21.38574719429016,0.4379460398316969
groups01_nspp_sharks.n.rays,257573.36356580257,0.3486666782957249
groups01_nspp_sponges,2919.2775397896767,0.38392385926877187
groups01_nspp_tunas.n.billfishes,190201.9852297306,0.3000000382008435
groups01_nspp_tunicates,250655.06403440237,0.48648514733059767
groups01_nspp_worms,97284.34493017197,0.48747388909620226
groups01_rls_bivalves,30,0.3418431826478698
groups01_rls_bony.fishes,81228.65486523928,0.4072445859326106
groups01_rls_cephalopods,90.0818341197446,0.30005222058838976
groups01_rls_cetaceans,262966.1403092947,0.4694223956290307
groups01_rls_corals,1136.6831412315369,0.431300956023681
groups01_rls_crustaceans,0,NaN
groups01_rls_echinoderms,179.032575070858,0.4363687309330903
groups01_rls_euphausiids,0,NaN
groups01_rls_gastropods,0,NaN
groups01_rls_hydrozoans,0,NaN
groups01_rls_other,42.341088980436325,0.3069365933508061
groups01_rls_pinnipeds,680.9781101420522,0.30010880770636283
groups01_rls_reptiles,15085.732110500336,0.30003939260337475
groups01_rls_seagrasses,0,NaN
groups01_rls_sharks.n.rays,324743.33755032904,0.34177287453199373
groups01_rls_tunas.n.billfishes,195752.64332082868,0.3942265656770605
groups01_2100_nspp_bivalves,17137.096011042595,0.31157590332385704
groups01_2100_nspp_bony.fishes,5542607.177010775,0.34020409974637894
groups01_2100_nspp_cephalopods,28243.144319295883,0.394013033084478
groups01_2100_nspp_cetaceans,417852.47475254536,0.4125993664146414
groups01_2100_nspp_chitons,3334.9569380283356,0.41119508519656167
groups01_2100_nspp_corals,85732.87388700247,0.31574530655681365
groups01_2100_nspp_crustaceans,557893.0604571104,0.3371019146353569
groups01_2100_nspp_echinoderms,35339.403808772564,0.32047621755139827
groups01_2100_nspp_euphausiids,1548.9252435564995,0.33784239709465724
groups01_2100_nspp_forams,838.963272690773,0.3404554802295933
groups01_2100_nspp_gastropods,31712.879162549973,0.34681990730988366
groups01_2100_nspp_hydrozoans,33631.796339035034,0.4088990712532736
groups01_2100_nspp_jellyfish,7816.11542314291,0.3635747340348222
groups01_2100_nspp_other,123345.09388029575,0.4017409059638638
groups01_2100_nspp_pinnipeds,25975.715434074402,0.4945082182581956
groups01_2100_nspp_reptiles,4376.1540940999985,0.3007581156163647
groups01_2100_nspp_sea.spiders,104443.109547019,0.45675416997023593
groups01_2100_nspp_seagrasses,30.64683485031128,0.404024289577016
groups01_2100_nspp_sharks.n.rays,272562.7573940754,0.310827965404925
groups01_2100_nspp_sponges,7750.487448632717,0.3516239474420779
groups01_2100_nspp_tunas.n.billfishes,194164.43273055553,0.31687612726734776
groups01_2100_nspp_tunicates,258878.00356322527,0.4822772659781023
groups01_2100_nspp_worms,100407.73930621147,0.47983798701918345
groups01_2100_rls_bivalves,36,0.34695605308401317
groups01_2100_rls_bony.fishes,65589.70478213578,0.438611548474831
groups01_2100_rls_cephalopods,105.98249656055123,0.323046331727395
groups01_2100_rls_cetaceans,268944.9228365205,0.4268147245451047
groups01_2100_rls_corals,65863.48628771305,0.3028527414819709
groups01_2100_rls_crustaceans,0,NaN
groups01_2100_rls_echinoderms,6498.513691931963,0.300334725863476
groups01_2100_rls_euphausiids,0,NaN
groups01_2100_rls_gastropods,0,NaN
groups01_2100_rls_hydrozoans,0,NaN
groups01_2100_rls_other,57.02334871888161,0.300002403929041
groups01_2100_rls_pinnipeds,7757.91231984552,0.6853051854009847
groups01_2100_rls_reptiles,739.2551558557898,0.3171581517033605
groups01_2100_rls_seagrasses,0,NaN
groups01_2100_rls_sharks.n.rays,371725.07754188776,0.30000010703371904
groups01_2100_rls_tunas.n.billfishes,206631.8708907552,0.3984807687526918
rls_all_now,878129.3219137192,0.38937514298355574
rls_all_future,975557.5139393806,0.3564992328309775
phys_seamounts_0to200m,122,0.46037735849056605
phys_seamounts_gt200to800m,6603,0.3979868603459707
phys_seamounts_gt800m,35,0.30434782608695654
phys_vents,373,0.5313390313390314
scapes_hetero,141655.3022594452,0.35701340319017266
