feature,absolute_held,relative_held
bio_nspp,2003.6416472152703,0.39115458542864934
bio_rls,2316.7407336947476,0.3875879460031212
phys_seamounts,3411.399999999521,0.9964364995909337
phys_vents,39.85714285714292,1.0000000000000016
phys_scape1,2119.5472909606938,0.13959991779955697
phys_scape2,4427.807455934474,0.25312378146169584
phys_scape3,4248.022115103686,0.3589957859776398
phys_scape4,3678.891448960819,0.3660543550180238
phys_scape5,3120.7681124033543,0.4216670050717762
phys_scape6,1034.0612803126041,0.5923977347126089
phys_scape7,48.57854319992119,0.1738530054236823
phys_scape8,607.5759833936343,0.6192960953259818
phys_scape9,180.74784879110922,0.3992481985856482
phys_scape10,8.603628664251904,0.7446938706299793
phys_scape11,1213.5449181740998,0.56476162027623
