feature,absolute_held,relative_held
_area_km2,212010386.31419328,0.7466248223590716
bio_vgpm,18607825.101028442,0.7338267661127098
groups01_nspp_bivalves,15067.158971369267,0.536068115499227
groups01_nspp_bony.fishes,14250182.599737525,0.6792375389757268
groups01_nspp_cetaceans,719466.0045161247,0.7188014811637268
groups01_nspp_chitons,2416.7983651161194,0.7109598331521304
groups01_nspp_corals,35126.27358275652,0.583309480155406
groups01_nspp_crustaceans,979767.8908542395,0.6610136765001443
groups01_nspp_echinoderms,37286.122785270214,0.4592836940283039
groups01_nspp_euphausiids,13885.864676117897,0.8845247124552356
groups01_nspp_forams,1131.042047381401,0.9200584932781003
groups01_nspp_gastropods,34689.23459762335,0.4890299071894742
groups01_nspp_hydrozoans,21701.314294934273,0.6467464051509992
groups01_nspp_non.squid.cephalopods,386663.8484187126,0.6626799215964772
groups01_nspp_other,204297.03385341167,0.6987947781533757
groups01_nspp_pinnipeds,35799.305770516396,0.9615617652558631
groups01_nspp_reptiles,12472.75544321537,0.4957989247443613
groups01_nspp_sea.spiders,160627.13073921204,0.7814983152389977
groups01_nspp_seagrasses,16.173214197158813,0.33120166644851146
groups01_nspp_sharks.n.rays,465307.53024077415,0.6298680450068795
groups01_nspp_sponges,4584.986790120602,0.6029868003870101
groups01_nspp_tunas.n.billfishes,425582.4152100086,0.6712587182852016
groups01_nspp_tunicates,406878.3632220626,0.791130508417635
groups01_nspp_worms,140193.41810780764,0.7024833317195687
groups01_2100_nspp_bivalves,27586.70106524229,0.5015640513765872
groups01_2100_nspp_bony.fishes,10408855.037819028,0.6388934024080668
groups01_2100_nspp_cetaceans,701876.7715961933,0.6930530001844372
groups01_2100_nspp_chitons,4183.59163415432,0.5158304441108474
groups01_2100_nspp_corals,120588.90317124128,0.44411645700035163
groups01_2100_nspp_crustaceans,1025509.3697488308,0.619654906149179
groups01_2100_nspp_echinoderms,49453.660792052746,0.4484716901413233
groups01_2100_nspp_euphausiids,2702.316494524479,0.5894132631748794
groups01_2100_nspp_forams,1367.1977888345718,0.5548156813511386
groups01_2100_nspp_gastropods,45220.1139742136,0.4945383752983113
groups01_2100_nspp_hydrozoans,52393.431361079216,0.6370050890933803
groups01_2100_nspp_non.squid.cephalopods,384662.74708616734,0.6567604986601752
groups01_2100_nspp_other,224078.4265164733,0.6830882715474178
groups01_2100_nspp_pinnipeds,49702.74663794041,0.9462074969540579
groups01_2100_nspp_reptiles,5250.231066226959,0.36083043879963406
groups01_2100_nspp_sea.spiders,176345.36890155077,0.7711995836782496
groups01_2100_nspp_seagrasses,22.90554630756378,0.3019690979342
groups01_2100_nspp_sharks.n.rays,527186.1033188105,0.6011979973016603
groups01_2100_nspp_sponges,9906.76919990778,0.4494500914369837
groups01_2100_nspp_tunas.n.billfishes,404393.65321588516,0.6599699693731745
groups01_2100_nspp_tunicates,423518.53658628464,0.7907152647997873
groups01_2100_nspp_worms,146271.68627786636,0.6990169481600009
rls_all_now,1584446.745009303,0.7025664244342872
rls_all_future,1795420.8037964106,0.6561029257799043
phys_seamounts_0to200m,194,0.7320754716981132
phys_seamounts_gt200to800m,13937,0.8400337532397083
phys_seamounts_gt800m,79,0.6869565217391305
phys_vents,702,1
scapes_hetero,304131.21289891005,0.7665009187903876
