feature,absolute_held,relative_held
_area_km2,212198694.92354414,0.5837661953499379
bio_vgpm,13786662.242469788,0.5436971657864864
nspp_bivalves,15467.597087085247,0.5503151348924537
nspp_chitons,2311.2335315942764,0.6799053780057178
nspp_coastal.fishes,9602652.273789763,0.45771216280476046
nspp_corals,29709.613807797432,0.49336002992220146
nspp_crustaceans,711237.6193321943,0.4798460921291066
nspp_echinoderms,42038.16339164972,0.5178184678485706
nspp_euphausiids,13191.72693657875,0.8403083817627602
nspp_gastropods,35112.84734225273,0.49500176859239425
nspp_hydrozoans,19503.97462809086,0.5812608999363034
nspp_non.squid.cephalopods,283297.32325065136,0.48552624903515035
nspp_pinnipeds,35379.892459869385,0.9502964126274418
nspp_reptiles,8356.130490064621,0.332160806876976
nspp_sea.spiders,132996.6914563179,0.6470680876085673
nspp_seagrasses,14.756867170333862,0.3021971352628535
nspp_sharks,309074.73652386665,0.4183820106125699
nspp_sponges,4079.9433403611183,0.5365668633692902
nspp_tunas.n.billfishes,269601.61972022057,0.4252347635456381
nspp_tunicates,331244.28975874186,0.6440683188264016
nspp_worms,47387.77668821812,0.5441396612836431
rls_bivalves,26.42541766166687,0.3011116292087811
rls_coastal.fishes,101110.6274421215,0.503977553470303
rls_corals,851.8755745887756,0.32323409788174284
rls_echinoderms,125.86244368553162,0.3022537656528354
rls_non.squid.cephalopods,114,0.3114754098360656
rls_pinnipeds,2078.5234208106995,0.8873010200646638
rls_reptiles,16716.883801221848,0.3324812892871558
rls_sharks,399175.691663146,0.41994822091867184
rls_tunas.n.billfishes,249824.35501372814,0.5031105928476641
phys_seamounts_0to200m,151,0.569811320754717
phys_seamounts_gt200to800m,11002,0.6631306129829425
phys_seamounts_gt800m,67,0.5826086956521739
phys_vents,368,0.5242165242165242
scapes_hetero,225816.95205253363,0.5691257387785608
