feature,absolute_held,relative_held
_area_km2,212198694.92354414,0.24689108442288354
bio_vgpm,7607228.615791321,0.30000217348870484
groups02_nspp_bivalves,16744.6519921422,0.5957509345441189
groups02_nspp_bony.fishes,6293955.474956393,0.30000252960344
groups02_nspp_cetaceans,307282.70116758347,0.3069988843792543
groups02_nspp_chitons,1334.8413227796555,0.3926759376479451
groups02_nspp_corals,30725.495504319668,0.5102298360205253
groups02_nspp_crustaceans,507506.21143996716,0.34239593867288726
groups02_nspp_echinoderms,32852.17424339056,0.40466712053328796
groups02_nspp_euphausiids,5941.269837737083,0.3784568060699671
groups02_nspp_forams,626.4881020784378,0.5096235817133801
groups02_nspp_gastropods,39851.739427268505,0.5618080842519209
groups02_nspp_hydrozoans,18984.034190535545,0.5657655430970159
groups02_nspp_non.squid.cephalopods,192144.20778036118,0.3293044050221707
groups02_nspp_other,109704.69331842661,0.3752431711017415
groups02_nspp_pinnipeds,11170.329242825508,0.3000326758868751
groups02_nspp_reptiles,12722.677121520042,0.5057334496324577
groups02_nspp_sea.spiders,85002.27224481106,0.41356109796083085
groups02_nspp_seagrasses,47.83192276954651,0.9795215927761165
groups02_nspp_sharks.n.rays,262652.2157485485,0.35554171574368915
groups02_nspp_sponges,4750.433703124523,0.6247452719536247
groups02_nspp_tunas.n.billfishes,190203.2372506857,0.3000020129769421
groups02_nspp_tunicates,194419.44086164236,0.3780273541141771
groups02_nspp_worms,91441.98903894424,0.4581989225039402
rli_all,1323.7263476252556,0.30000407452199834
phys_seamounts_0to200m,164,0.6188679245283019
phys_seamounts_gt200to800m,5126,0.3089626906153939
phys_seamounts_gt800m,59,0.5130434782608696
phys_vents,497,0.707977207977208
scapes_hetero,119036.85562753677,0.30000820480978874
